"","...1","LLAVEVIV","HOGAR","H18A_ESTU","H18B_REFR","H18C_LAVA","H18D_MCOS","H18E_ABAN","H18F_AIRE","H18G_RADI","H18H_TRES","H18I_TCEL","H18J_TV","H18K_COMP","H18L_INTER","H18M_AUTO","V03_TENE","V11_SANIT","id_hogar","vivienda_propia","alcantarillado","casa_propiacon_alcantarillado"
"1351",1351,"0093718",1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1351,1,0,0
"1352",1352,"0614679",1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,1,1352,0,1,0
"1353",1353,"1518488",1,1,0,0,0,1,0,0,0,1,1,0,1,0,2,2,1353,0,0,0
"1354",1354,"0686797",1,1,1,1,0,1,0,1,0,1,0,1,1,0,2,1,1354,0,1,0
"1355",1355,"0318816",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,1355,1,0,0
"1356",1356,"0597553",1,1,1,0,0,0,0,1,0,1,1,0,0,1,3,3,1356,1,0,0
"1357",1357,"0936183",1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,2,1357,1,0,0
"1358",1358,"1537615",1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1358,0,1,0
"1359",1359,"1035350",1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1359,1,1,1
"1360",1360,"1308564",1,1,0,0,1,0,0,1,0,1,1,0,0,0,3,3,1360,1,0,0
"1361",1361,"0062994",1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1361,0,1,0
"1362",1362,"0602283",1,1,1,1,1,1,0,1,0,0,1,0,0,0,6,3,1362,0,0,0
"1363",1363,"0967329",1,1,1,1,0,1,0,0,1,1,1,0,1,0,2,2,1363,0,0,0
"1364",1364,"0601444",1,1,1,1,0,1,0,0,0,1,0,0,1,0,3,2,1364,1,0,0
"1365",1365,"1188053",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1365,1,0,0
"1366",1366,"0142133",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,3,1366,1,0,0
"1367",1367,"0337036",1,1,0,1,0,1,0,0,0,1,1,0,0,0,2,2,1367,0,0,0
"1368",1368,"0499483",1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1368,0,1,0
"1369",1369,"0434493",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,2,1369,1,0,0
"1370",1370,"1179441",1,1,1,1,0,1,1,0,0,0,1,1,1,1,3,2,1370,1,0,0
"1371",1371,"1045694",2,1,1,1,0,1,1,1,0,1,1,1,1,1,3,1,1371,1,1,1
"1372",1372,"0679375",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1372,0,1,0
"1373",1373,"0522031",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1373,1,0,0
"1374",1374,"0918172",1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1374,0,1,0
"1375",1375,"1042938",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1375,1,1,1
"1376",1376,"0369156",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,1376,1,0,0
"1377",1377,"0582851",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,2,1377,1,0,0
"1378",1378,"1204279",1,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3,1378,1,0,0
"1379",1379,"1499650",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1379,0,1,0
"1380",1380,"0366372",1,1,1,1,0,1,0,0,0,1,1,0,1,0,4,2,1380,0,0,0
"1381",1381,"1171772",2,1,1,0,0,1,0,1,0,1,1,0,1,0,3,2,1381,1,0,0
"1382",1382,"0278332",1,1,0,0,0,1,0,1,0,1,1,0,0,0,3,2,1382,1,0,0
"1383",1383,"0103679",1,1,1,1,0,0,0,0,0,1,1,0,0,0,4,3,1383,0,0,0
"1384",1384,"0123793",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1384,1,0,0
"1385",1385,"0354964",1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,2,1385,1,0,0
"1386",1386,"0162381",1,1,1,1,1,1,0,1,0,1,1,0,1,0,6,1,1386,0,1,0
"1387",1387,"0032271",1,1,0,1,0,1,0,0,0,1,1,0,0,0,3,2,1387,1,0,0
"1388",1388,"0106366",1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1388,1,0,0
"1389",1389,"0739449",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1389,0,1,0
"1390",1390,"0932635",1,1,1,0,1,1,0,0,1,1,1,0,0,0,3,2,1390,1,0,0
"1391",1391,"0422317",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,3,1391,1,0,0
"1392",1392,"0090952",1,1,1,0,0,1,0,1,0,1,1,0,1,0,3,3,1392,1,0,0
"1393",1393,"1211007",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1393,1,0,0
"1394",1394,"0633703",1,1,1,1,0,1,1,1,1,0,1,0,0,0,3,1,1394,1,1,1
"1395",1395,"0499512",1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1395,0,1,0
"1396",1396,"0936598",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,1396,1,0,0
"1397",1397,"0999077",1,1,1,1,0,1,0,0,0,1,1,1,1,0,3,1,1397,1,1,1
"1398",1398,"0786476",1,1,0,1,0,1,0,1,0,1,1,0,1,1,2,1,1398,0,1,0
"1399",1399,"0802401",2,1,0,1,0,1,0,1,0,1,1,0,1,0,3,3,1399,1,0,0
"1400",1400,"1520635",1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,2,1400,1,0,0
"1401",1401,"0086150",1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,1401,1,0,0
"1402",1402,"0781547",1,1,1,1,0,1,0,1,1,1,1,0,1,0,3,1,1402,1,1,1
"1403",1403,"0963343",1,1,1,1,0,1,0,0,0,0,1,1,1,0,3,2,1403,1,0,0
"1404",1404,"1216296",1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,1404,0,0,0
"1405",1405,"0399478",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,2,1405,0,0,0
"1406",1406,"1344382",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1406,0,1,0
"1407",1407,"0890836",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1407,0,1,0
"1408",1408,"0753718",1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1408,0,1,0
"1409",1409,"1395711",1,1,1,1,0,0,0,0,0,1,1,1,1,0,3,2,1409,1,0,0
"1410",1410,"0038490",1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1410,1,0,0
"1411",1411,"1269738",1,1,1,1,0,0,0,0,0,1,0,0,1,0,3,2,1411,1,0,0
"1412",1412,"1212205",1,1,1,1,0,1,0,1,1,1,1,1,0,1,3,2,1412,1,0,0
"1413",1413,"1057395",1,1,1,1,1,1,0,0,1,1,1,0,1,1,3,1,1413,1,1,1
"1414",1414,"0941632",1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1414,0,1,0
"1415",1415,"1141636",1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,1,1415,1,1,1
"1416",1416,"0148507",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1416,1,0,0
"1417",1417,"1256318",1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,1417,1,0,0
"1418",1418,"0395855",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1418,0,0,0
"1419",1419,"0482768",1,1,1,1,0,1,1,1,1,1,1,0,0,1,3,1,1419,1,1,1
"1420",1420,"0384168",1,1,1,1,0,1,0,1,1,1,1,1,1,0,4,2,1420,0,0,0
"1421",1421,"0208425",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1421,1,1,1
"1422",1422,"1340579",1,1,1,1,0,1,0,0,0,1,1,1,1,0,2,2,1422,0,0,0
"1423",1423,"0737094",2,1,1,1,0,1,0,0,0,1,1,0,1,1,3,1,1423,1,1,1
"1424",1424,"1586726",1,1,1,1,0,0,0,0,0,1,1,1,1,0,3,2,1424,1,0,0
"1425",1425,"0514180",1,1,1,1,0,1,1,1,0,1,1,0,1,0,3,3,1425,1,0,0
"1426",1426,"0479457",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1426,0,1,0
"1427",1427,"0162710",1,1,0,0,0,1,0,1,0,0,1,0,0,0,6,1,1427,0,1,0
"1428",1428,"0352920",1,1,1,1,0,0,0,0,0,1,1,1,1,0,3,2,1428,1,0,0
"1429",1429,"0444123",1,1,1,1,0,1,0,1,0,1,1,1,0,0,3,2,1429,1,0,0
"1430",1430,"0049856",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1430,0,1,0
"1431",1431,"0647001",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1431,1,1,1
"1432",1432,"0777365",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1432,0,1,0
"1433",1433,"0367110",1,1,1,1,1,1,0,1,1,1,1,0,1,0,3,2,1433,1,0,0
"1434",1434,"1242000",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,1434,1,0,0
"1435",1435,"1467348",1,1,1,1,1,1,0,0,0,1,1,0,1,0,3,2,1435,1,0,0
"1436",1436,"1322102",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1436,1,0,0
"1437",1437,"0405495",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,2,1437,1,0,0
"1438",1438,"0211152",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,2,1438,1,0,0
"1439",1439,"1066418",2,1,1,0,0,1,1,1,0,1,1,1,1,0,3,1,1439,1,1,1
"1440",1440,"0152387",1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1440,1,0,0
"1441",1441,"1055638",1,1,0,0,0,1,0,0,0,1,1,0,1,0,2,1,1441,0,1,0
"1442",1442,"0829841",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,1442,1,0,0
"1443",1443,"1064778",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443,0,0,0
"1444",1444,"0820418",1,1,1,1,0,1,1,0,1,1,1,1,1,0,4,1,1444,0,1,0
"1445",1445,"0995702",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,4,1445,1,0,0
"1446",1446,"0649175",1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1446,0,1,0
"1447",1447,"0593531",1,1,1,1,0,1,0,1,0,1,1,0,1,1,3,2,1447,1,0,0
"1448",1448,"0772881",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1448,0,1,0
"1449",1449,"0243977",1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1449,0,1,0
"1450",1450,"1163207",1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,1450,0,0,0
"1451",1451,"0448444",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1451,0,0,0
"1452",1452,"1243086",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1452,1,0,0
"1453",1453,"1564833",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1453,0,1,0
"1454",1454,"1465033",1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1454,0,1,0
"1455",1455,"1093330",1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,1455,1,1,1
"1456",1456,"0804510",1,1,1,1,0,1,1,1,0,1,1,0,1,0,3,2,1456,1,0,0
"1457",1457,"0028691",1,1,1,1,0,1,0,0,0,0,1,1,0,0,3,1,1457,1,1,1
"1458",1458,"0078778",2,1,1,0,0,1,0,0,0,1,1,1,1,0,4,2,1458,0,0,0
"1459",1459,"1502436",1,1,1,0,0,1,0,0,0,1,1,0,1,1,3,3,1459,1,0,0
"1460",1460,"1062581",1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1460,0,1,0
"1461",1461,"0124513",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,4,1461,1,0,0
"1462",1462,"0917281",1,1,1,1,1,1,0,1,1,1,1,1,1,0,3,2,1462,1,0,0
"1463",1463,"1276440",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1463,1,0,0
"1464",1464,"1082796",1,1,1,1,0,1,0,0,1,0,1,0,1,0,3,1,1464,1,1,1
"1465",1465,"0839996",1,1,1,1,0,1,0,0,0,1,1,1,1,1,3,2,1465,1,0,0
"1466",1466,"1213294",1,1,1,1,0,1,0,1,1,1,1,1,1,0,3,2,1466,1,0,0
"1467",1467,"0398518",1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,2,1467,0,0,0
"1468",1468,"1125767",1,1,1,1,0,1,0,1,0,1,1,0,1,0,4,1,1468,0,1,0
"1469",1469,"1524367",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1469,0,1,0
"1470",1470,"1337090",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1470,0,0,0
"1471",1471,"1387109",1,1,1,1,1,1,0,0,1,1,1,1,1,0,4,2,1471,0,0,0
"1472",1472,"1214034",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,1,1472,1,1,1
"1473",1473,"0801968",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,1473,1,0,0
"1474",1474,"1196228",1,0,0,0,0,1,0,1,0,1,0,0,0,0,4,3,1474,0,0,0
"1475",1475,"0069091",1,1,1,1,0,1,0,1,0,1,1,1,0,1,3,2,1475,1,0,0
"1476",1476,"0260800",1,1,1,1,0,1,0,0,0,1,1,0,1,1,3,2,1476,1,0,0
"1477",1477,"0465231",1,1,1,1,0,1,0,0,0,1,1,0,1,1,3,2,1477,1,0,0
"1478",1478,"0142797",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1478,0,1,0
"1479",1479,"1249611",1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1479,0,1,0
"1480",1480,"1060478",1,1,1,1,0,1,0,1,0,1,1,0,1,0,2,1,1480,0,1,0
"1481",1481,"0174096",1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1481,1,0,0
"1482",1482,"0337339",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1482,0,0,0
"1483",1483,"1050622",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1483,0,1,0
"1484",1484,"0520384",1,1,1,1,0,1,1,1,0,1,1,0,0,0,3,2,1484,1,0,0
"1485",1485,"1397689",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,1485,1,0,0
"1486",1486,"1370771",1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1486,0,1,0
"1487",1487,"0067701",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1487,1,0,0
"1488",1488,"1230777",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,3,1488,1,0,0
"1489",1489,"0192874",1,1,0,0,1,0,0,0,0,1,1,0,0,0,3,2,1489,1,0,0
"1490",1490,"0449404",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490,0,0,0
"1491",1491,"0085167",1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1491,1,0,0
"1492",1492,"0874716",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1492,0,0,0
"1493",1493,"0667044",1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,1,1493,0,1,0
"1494",1494,"0890533",1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1494,0,1,0
"1495",1495,"0445422",1,1,1,1,0,0,0,0,0,1,1,0,1,0,2,2,1495,0,0,0
"1496",1496,"0395799",1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,2,1496,0,0,0
"1497",1497,"0065421",1,1,1,1,0,1,0,1,0,1,1,0,0,0,4,3,1497,0,0,0
"1498",1498,"1534702",1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1498,0,1,0
"1499",1499,"0027861",1,1,1,1,0,1,0,0,0,0,1,1,1,0,3,2,1499,1,0,0
"1500",1500,"1182260",1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,0,0
"1501",1501,"0792587",1,1,1,1,0,1,0,0,1,1,1,0,1,0,3,1,1501,1,1,1
"1502",1502,"0270878",1,1,1,1,0,0,0,1,0,1,1,0,0,0,3,3,1502,1,0,0
"1503",1503,"0480378",1,1,1,0,1,1,0,0,0,1,0,0,1,0,4,2,1503,0,0,0
"1504",1504,"0597285",1,1,1,0,0,1,0,1,0,1,1,1,1,0,3,3,1504,1,0,0
"1505",1505,"1011086",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1505,1,0,0
"1506",1506,"0754511",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1506,0,1,0
"1507",1507,"0242668",1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1507,0,1,0
"1508",1508,"1303155",1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,3,1508,1,0,0
"1509",1509,"0152312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1509,1,0,0
"1510",1510,"1060963",1,1,1,1,0,1,0,1,1,1,1,0,1,0,3,1,1510,1,1,1
"1511",1511,"1127226",1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,2,1511,1,0,0
"1512",1512,"1136508",1,1,1,1,0,1,1,1,0,1,1,0,1,0,3,2,1512,1,0,0
"1513",1513,"0324520",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1513,1,0,0
"1514",1514,"0896056",1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1514,0,1,0
"1515",1515,"0585356",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1515,1,0,0
"1516",1516,"1213451",1,1,1,1,1,1,0,1,1,1,1,0,1,0,2,1,1516,0,1,0
"1517",1517,"1022498",1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1517,0,1,0
"1518",1518,"0937104",1,1,1,1,0,1,0,0,0,1,0,0,0,0,2,2,1518,0,0,0
"1519",1519,"1313838",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1519,1,0,0
"1520",1520,"1133306",2,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,1520,1,0,0
"1521",1521,"0043709",1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,4,1521,1,0,0
"1522",1522,"0466401",1,1,1,1,0,1,0,0,0,1,0,0,1,0,3,2,1522,1,0,0
"1523",1523,"1168953",1,1,1,1,0,0,0,0,0,1,1,0,0,0,3,4,1523,1,0,0
"1524",1524,"0877408",1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1524,0,1,0
"1525",1525,"1311245",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1525,1,0,0
"1526",1526,"1104790",1,1,1,1,1,1,0,0,0,1,1,0,1,0,3,1,1526,1,1,1
"1527",1527,"1588270",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,3,1527,1,0,0
"1528",1528,"1236143",1,1,1,1,0,1,1,1,0,1,1,0,1,1,3,2,1528,1,0,0
"1529",1529,"0723156",1,1,1,1,0,1,1,1,1,1,1,0,1,0,2,1,1529,0,1,0
"1530",1530,"0243941",1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1530,0,1,0
"1531",1531,"0386068",1,1,1,1,0,1,0,0,1,1,1,0,1,0,3,2,1531,1,0,0
"1532",1532,"1118866",1,1,1,1,0,1,0,1,0,1,1,0,0,1,3,1,1532,1,1,1
"1533",1533,"0954206",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1533,0,1,0
"1534",1534,"0175046",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1534,1,0,0
"1535",1535,"0954167",1,1,1,1,0,1,0,0,0,1,1,1,1,0,3,2,1535,1,0,0
"1536",1536,"1525315",1,1,1,1,0,1,1,0,0,1,1,0,1,0,3,2,1536,1,0,0
"1537",1537,"0310082",1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,2,1537,1,0,0
"1538",1538,"0355985",1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2,1538,1,0,0
"1539",1539,"1064109",1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1539,0,1,0
"1540",1540,"0199911",2,1,0,1,0,1,0,0,0,0,1,0,0,0,3,2,1540,1,0,0
"1541",1541,"0390850",1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,1541,1,1,1
"1542",1542,"1000567",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1542,0,1,0
"1543",1543,"1488404",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1543,0,1,0
"1544",1544,"1049915",1,1,1,1,0,1,0,0,0,1,1,1,1,1,2,1,1544,0,1,0
"1545",1545,"1233332",1,1,1,1,0,1,0,1,0,0,1,0,0,0,3,1,1545,1,1,1
"1546",1546,"1178301",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1546,1,0,0
"1547",1547,"1005987",1,1,1,0,0,1,0,0,0,1,0,0,1,0,3,2,1547,1,0,0
"1548",1548,"1531526",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1548,0,1,0
"1549",1549,"1032198",1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1549,0,1,0
"1550",1550,"0499715",1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1550,0,1,0
"1551",1551,"0824806",1,1,1,1,1,1,0,0,0,1,1,1,1,1,3,2,1551,1,0,0
"1552",1552,"1293466",1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1552,1,0,0
"1553",1553,"0344594",1,1,1,1,0,1,1,1,0,1,1,1,1,0,3,1,1553,1,1,1
"1554",1554,"0754695",1,1,1,1,0,1,0,0,0,1,1,1,1,0,2,1,1554,0,1,0
"1555",1555,"1291384",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1555,1,0,0
"1556",1556,"1010978",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1556,1,0,0
"1557",1557,"0735313",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1557,0,1,0
"1558",1558,"0563438",1,1,1,1,0,1,0,1,1,1,1,0,1,0,3,2,1558,1,0,0
"1559",1559,"0010300",1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1559,1,0,0
"1560",1560,"0768783",1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1560,0,1,0
"1561",1561,"1098394",1,1,1,1,0,1,0,1,0,1,1,0,1,0,2,1,1561,0,1,0
"1562",1562,"0919882",1,1,0,1,0,1,0,1,0,1,0,0,1,0,2,2,1562,0,0,0
"1563",1563,"0537936",1,1,1,1,1,1,0,1,0,1,1,1,1,0,3,1,1563,1,1,1
"1564",1564,"0031902",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,1,1564,1,1,1
"1565",1565,"0988790",1,1,1,1,0,0,0,0,0,1,0,0,0,0,3,3,1565,1,0,0
"1566",1566,"1426639",1,1,1,1,0,1,0,0,1,1,1,0,1,1,3,1,1566,1,1,1
"1567",1567,"0522148",1,1,0,1,0,0,0,1,0,1,0,0,0,0,3,3,1567,1,0,0
"1568",1568,"0376927",1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,2,1568,0,0,0
"1569",1569,"0047216",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1569,1,0,0
"1570",1570,"0935019",1,1,1,1,0,0,0,1,0,1,1,0,1,1,3,2,1570,1,0,0
"1571",1571,"0480385",1,1,1,1,0,1,1,1,0,1,1,0,0,0,3,1,1571,1,1,1
"1572",1572,"1508214",1,1,1,1,0,1,0,0,0,1,0,0,0,0,3,3,1572,1,0,0
"1573",1573,"0150425",1,1,0,1,0,0,0,0,0,1,1,0,1,0,3,3,1573,1,0,0
"1574",1574,"0443041",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1574,1,0,0
"1575",1575,"1142356",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1575,0,1,0
"1576",1576,"1439327",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1576,1,0,0
"1577",1577,"0785744",1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1577,0,1,0
"1578",1578,"0177852",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1578,0,1,0
"1579",1579,"0429157",1,1,0,0,0,0,0,1,0,1,0,0,0,0,4,4,1579,0,0,0
"1580",1580,"0334251",1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,2,1580,1,0,0
"1581",1581,"0834450",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1581,1,0,0
"1582",1582,"1396624",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,2,1582,1,0,0
"1583",1583,"0802900",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1583,1,0,0
"1584",1584,"0230560",1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1584,0,1,0
"1585",1585,"1167127",1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1585,1,0,0
"1586",1586,"0512968",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,3,1586,1,0,0
"1587",1587,"0017535",1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,3,1587,1,0,0
"1588",1588,"0382685",1,1,1,0,1,1,0,0,1,0,1,0,0,0,3,1,1588,1,1,1
"1589",1589,"1262659",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1589,1,0,0
"1590",1590,"1255530",1,1,1,1,1,1,0,0,0,1,1,0,1,0,3,2,1590,1,0,0
"1591",1591,"0386169",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1591,1,0,0
"1592",1592,"1067605",1,1,1,1,0,1,1,1,0,1,1,1,1,0,3,2,1592,1,0,0
"1593",1593,"1061519",1,1,1,1,0,1,0,0,0,1,1,1,1,1,4,1,1593,0,1,0
"1594",1594,"1282967",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1594,1,0,0
"1595",1595,"0053797",1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,2,1595,1,0,0
"1596",1596,"1063473",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1596,0,1,0
"1597",1597,"0493506",1,0,0,0,0,1,0,0,0,1,1,0,0,0,4,1,1597,0,1,0
"1598",1598,"0420303",1,1,1,1,0,0,0,1,0,1,1,0,0,0,3,2,1598,1,0,0
"1599",1599,"0654513",1,1,1,1,0,1,1,1,1,1,1,0,1,0,3,1,1599,1,1,1
"1600",1600,"1323154",1,1,0,0,1,0,0,0,0,1,1,0,0,0,3,4,1600,1,0,0
"1601",1601,"0912206",1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1601,0,1,0
"1602",1602,"0905481",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,1602,1,0,0
"1603",1603,"0226195",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1603,0,1,0
"1604",1604,"0229344",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,1,1604,1,1,1
"1605",1605,"0160506",1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1605,1,1,1
"1606",1606,"1347990",1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1606,0,1,0
"1607",1607,"0449034",1,1,1,1,1,0,0,0,0,1,0,0,1,0,3,2,1607,1,0,0
"1608",1608,"0841224",1,1,1,1,0,1,0,0,0,1,1,0,1,1,3,2,1608,1,0,0
"1609",1609,"0096907",1,1,1,0,1,0,0,0,0,0,1,0,0,0,3,2,1609,1,0,0
